ts,frame_hex,u16_1_2,u16_3_4,u16_5_6,u16_7_8,u16_9_10,u16_11_12,u16_13_14,u16_15_16,u16_17_18,u16_19_20,u16_21_22,u16_23_24,u16_25_26,u16_27_28,u16_29_30,u16_31_32,u16_33_34
2026-08-05T02:06:14.485819+00:00,a55a2582100014a403c80028000400460028002400000ce700000001000100350001000100010000,5284,968,40,4,70,40,36,0,3303,0,1,1,53,1,1,1,0
2026-08-05T02:06:14.987549+00:00,a55a2582100014a503c80029000400460028002400000ce700000001000100330001000100010000,5285,968,41,4,70,40,36,0,3303,0,1,1,51,1,1,1,0
2026-08-05T02:06:15.589733+00:00,a55a2582100014a503cc001f000400460028002400000ce700000001000100340001000100010000,5285,972,31,4,70,40,36,0,3303,0,1,1,52,1,1,1,0
2026-08-05T02:06:16.191969+00:00,a55a2582100014a503c80020000400460028002400000ce700000001000100350001000100010000,5285,968,32,4,70,40,36,0,3303,0,1,1,53,1,1,1,0
2026-08-05T02:06:16.693845+00:00,a55a2582100014a503c80021000400460028002400000ce800000001000100330001000100010000,5285,968,33,4,70,40,36,0,3304,0,1,1,51,1,1,1,0
2026-08-05T02:06:17.377315+00:00,a55a2582100014a603cc0022000400460028002400000ce800000001000100340001000100010000,5286,972,34,4,70,40,36,0,3304,0,1,1,52,1,1,1,0
2026-08-05T02:06:17.879269+00:00,a55a2582100014a603cc0023000400460028002400000ce800000001000100350001000100010000,5286,972,35,4,70,40,36,0,3304,0,1,1,53,1,1,1,0
2026-08-05T02:06:18.481407+00:00,a55a2582100014a503cc0024000400460028002400000ce700000001000100330001000100010000,5285,972,36,4,70,40,36,0,3303,0,1,1,51,1,1,1,0
2026-08-05T02:06:18.983312+00:00,a55a2582100014a603cc0025000400460028002400000ce800000001000100340001000100010000,5286,972,37,4,70,40,36,0,3304,0,1,1,52,1,1,1,0
2026-08-05T02:06:19.585336+00:00,a55a2582100014a603cc0026000400460028002400000ce800000001000100350001000100010000,5286,972,38,4,70,40,36,0,3304,0,1,1,53,1,1,1,0
2026-08-05T02:06:20.187726+00:00,a55a2582100014a703d30027000400460028002400000ce800000001000100330001000100010000,5287,979,39,4,70,40,36,0,3304,0,1,1,51,1,1,1,0
2026-08-05T02:06:20.689676+00:00,a55a2582100014a603cc0028000400460028002400000ce800000001000100340001000100010000,5286,972,40,4,70,40,36,0,3304,0,1,1,52,1,1,1,0
2026-08-05T02:06:21.291808+00:00,a55a2582100014a703cc0029000400460028002400000ce800000001000100350001000100010000,5287,972,41,4,70,40,36,0,3304,0,1,1,53,1,1,1,0
2026-08-05T02:06:21.894119+00:00,a55a2582100014a703c5001f000400460028002400000ce800000001000100330001000100010000,5287,965,31,4,70,40,36,0,3304,0,1,1,51,1,1,1,0
2026-08-05T02:06:22.396014+00:00,a55a2582100014a703cc0020000400460028002400000ce900000001000100340001000100010000,5287,972,32,4,70,40,36,0,3305,0,1,1,52,1,1,1,0
2026-08-05T02:06:22.998205+00:00,a55a2582100014a703cc0021000400440028002400000ce900000001000100350001000100010000,5287,972,33,4,68,40,36,0,3305,0,1,1,53,1,1,1,0
2026-08-05T02:06:23.499894+00:00,a55a2582100014a703cc0022000400440028002400000ce900000001000100330001000100010000,5287,972,34,4,68,40,36,0,3305,0,1,1,51,1,1,1,0
2026-08-05T02:06:24.102306+00:00,a55a2582100014a703cf0023000400440028002400000ce900000001000100340001000100010000,5287,975,35,4,68,40,36,0,3305,0,1,1,52,1,1,1,0
2026-08-05T02:06:24.704731+00:00,a55a2582100014a803cf0024000400440028002400000ce900000001000100350001000100010000,5288,975,36,4,68,40,36,0,3305,0,1,1,53,1,1,1,0
2026-08-05T02:06:25.206661+00:00,a55a2582100014a803cc0025000400440028002400000ce900000001000100330001000100010000,5288,972,37,4,68,40,36,0,3305,0,1,1,51,1,1,1,0
2026-08-05T02:06:25.808943+00:00,a55a2582100014a803cc0026000400440028002400000ce900000001000100340001000100010000,5288,972,38,4,68,40,36,0,3305,0,1,1,52,1,1,1,0
2026-08-05T02:06:26.411248+00:00,a55a2582100014a803cc0027000400440028002400000cea00000001000100350001000100010000,5288,972,39,4,68,40,36,0,3306,0,1,1,53,1,1,1,0
2026-08-05T02:06:26.913100+00:00,a55a2582100014a903cc0028000400440028002400000cea00000001000100330001000100010000,5289,972,40,4,68,40,36,0,3306,0,1,1,51,1,1,1,0
2026-08-05T02:06:27.503957+00:00,a55a2582100014a903cc0029000400440028002400000cea00000001000100340001000100010000,5289,972,41,4,68,40,36,0,3306,0,1,1,52,1,1,1,0
2026-08-05T02:06:28.106366+00:00,a55a2582100014a903cc001f000400440028002400000cea00000001000100350001000100010000,5289,972,31,4,68,40,36,0,3306,0,1,1,53,1,1,1,0
2026-08-05T02:06:28.708449+00:00,a55a2582100014a903cc0020000400440028002400000cea00000001000100330001000100010000,5289,972,32,4,68,40,36,0,3306,0,1,1,51,1,1,1,0
2026-08-05T02:06:29.210336+00:00,a55a2582100014a903c80021000400440028002400000cea00000001000100340001000100010000,5289,968,33,4,68,40,36,0,3306,0,1,1,52,1,1,1,0
2026-08-05T02:06:29.812671+00:00,a55a2582100014a903c80022000400440028002400000cea00000001000100350001000100010000,5289,968,34,4,68,40,36,0,3306,0,1,1,53,1,1,1,0
2026-08-05T02:06:30.415238+00:00,a55a2582100014a903cf0023000400440028002400000cea00000001000100330001000100010000,5289,975,35,4,68,40,36,0,3306,0,1,1,51,1,1,1,0
2026-08-05T02:06:30.917102+00:00,a55a2582100014a903cc0024000400440028002400000cea00000001000100340001000100010000,5289,972,36,4,68,40,36,0,3306,0,1,1,52,1,1,1,0
2026-08-05T02:06:31.519238+00:00,a55a2582100014a903cc0025000400440028002400000cea00000001000100350001000100010000,5289,972,37,4,68,40,36,0,3306,0,1,1,53,1,1,1,0
2026-08-05T02:06:32.121368+00:00,a55a2582100014aa03c50026000400440028002400000ceb00000001000100330001000100010000,5290,965,38,4,68,40,36,0,3307,0,1,1,51,1,1,1,0
2026-08-05T02:06:32.623208+00:00,a55a2582100014aa03cc0027000400440028002400000cea00000001000100340001000100010000,5290,972,39,4,68,40,36,0,3306,0,1,1,52,1,1,1,0
2026-08-05T02:06:33.225350+00:00,a55a2582100014aa03cc0028000400440028002400000ceb00000001000100350001000100010000,5290,972,40,4,68,40,36,0,3307,0,1,1,53,1,1,1,0
2026-08-05T02:06:33.827632+00:00,a55a2582100014aa03c80029000400430028002400000ceb00000001000100330001000100010000,5290,968,41,4,67,40,36,0,3307,0,1,1,51,1,1,1,0
2026-08-05T02:06:34.329576+00:00,a55a2582100014aa03c8001f000400430028002400000ceb00000001000100340001000100010000,5290,968,31,4,67,40,36,0,3307,0,1,1,52,1,1,1,0
2026-08-05T02:06:34.931786+00:00,a55a2582100014ab03c80020000400430028002400000ceb00000001000100350001000100010000,5291,968,32,4,67,40,36,0,3307,0,1,1,53,1,1,1,0
2026-08-05T02:06:35.534009+00:00,a55a2582100014aa03cc0021000400430028002400000ceb00000001000100330001000100010000,5290,972,33,4,67,40,36,0,3307,0,1,1,51,1,1,1,0
2026-08-05T02:06:36.035837+00:00,a55a2582100014ab03cc0022000400430028002400000ceb00000001000100340001000100010000,5291,972,34,4,67,40,36,0,3307,0,1,1,52,1,1,1,0
2026-08-05T02:06:36.637999+00:00,a55a2582100014ab03cc0023000400430028002400000ceb00000001000100350001000100010000,5291,972,35,4,67,40,36,0,3307,0,1,1,53,1,1,1,0
2026-08-05T02:06:37.240333+00:00,a55a2582100014ab03cc0024000400430028002400000ceb00000001000100330001000100010000,5291,972,36,4,67,40,36,0,3307,0,1,1,51,1,1,1,0
2026-08-05T02:06:37.727659+00:00,a55a2582100014ab03c80025000400430028002400000ceb00000001000100340001000100010000,5291,968,37,4,67,40,36,0,3307,0,1,1,52,1,1,1,0
2026-08-05T02:06:38.329883+00:00,a55a2582100014ab03c80026000400430028002400000ceb00000001000100350001000100010000,5291,968,38,4,67,40,36,0,3307,0,1,1,53,1,1,1,0
2026-08-05T02:06:38.932091+00:00,a55a2582100014ac03cc0027000400430028002400000ceb00000001000100330001000100010000,5292,972,39,4,67,40,36,0,3307,0,1,1,51,1,1,1,0
2026-08-05T02:06:39.433941+00:00,a55a2582100014ac03cc0028000400430028002400000cec00000001000100340001000100010000,5292,972,40,4,67,40,36,0,3308,0,1,1,52,1,1,1,0
2026-08-05T02:06:40.036004+00:00,a55a2582100014ab03cc0029000400430028002400000ceb00000001000100350001000100010000,5291,972,41,4,67,40,36,0,3307,0,1,1,53,1,1,1,0
2026-08-05T02:06:40.638217+00:00,a55a2582100014ac03c5001f000400430028002500000cec00000001000100330001000100010000,5292,965,31,4,67,40,37,0,3308,0,1,1,51,1,1,1,0
2026-08-05T02:06:41.142540+00:00,a55a2582100014ac03c80020000400430028002400000cec00000001000100340001000100010000,5292,968,32,4,67,40,36,0,3308,0,1,1,52,1,1,1,0
2026-08-05T02:06:41.744741+00:00,a55a2582100014ac03c80021000400430028002400000cec00000001000100350001000100010000,5292,968,33,4,67,40,36,0,3308,0,1,1,53,1,1,1,0
2026-08-05T02:06:42.346929+00:00,a55a2582100014ac03cc0022000400430028002400000cec00000001000100330001000100010000,5292,972,34,4,67,40,36,0,3308,0,1,1,51,1,1,1,0
2026-08-05T02:06:42.848841+00:00,a55a2582100014ac03cc0023000400430028002400000cec00000001000100340001000100010000,5292,972,35,4,67,40,36,0,3308,0,1,1,52,1,1,1,0
2026-08-05T02:06:43.451057+00:00,a55a2582100014ac03cc0024000400430028002400000cec00000001000100350001000100010000,5292,972,36,4,67,40,36,0,3308,0,1,1,53,1,1,1,0
2026-08-05T02:06:44.053225+00:00,a55a2582100014ad03cc0025000400410028002400000cec00000001000100330001000100010000,5293,972,37,4,65,40,36,0,3308,0,1,1,51,1,1,1,0
2026-08-05T02:06:44.555194+00:00,a55a2582100014ac03cc0026000400410028002400000cec00000001000100340001000100010000,5292,972,38,4,65,40,36,0,3308,0,1,1,52,1,1,1,0
2026-08-05T02:06:45.157399+00:00,a55a2582100014ad03cc0027000400410028002400000cec00000001000100350001000100010000,5293,972,39,4,65,40,36,0,3308,0,1,1,53,1,1,1,0
2026-08-05T02:06:45.759490+00:00,a55a2582100014ad03c80028000400410028002400000cec00000001000100330001000100010000,5293,968,40,4,65,40,36,0,3308,0,1,1,51,1,1,1,0
2026-08-05T02:06:46.261504+00:00,a55a2582100014ad03c80029000400410028002400000cec00000001000100340001000100010000,5293,968,41,4,65,40,36,0,3308,0,1,1,52,1,1,1,0
2026-08-05T02:06:46.863682+00:00,a55a2582100014ad03c8001f000400410028002400000ced00000001000100350001000100010000,5293,968,31,4,65,40,36,0,3309,0,1,1,53,1,1,1,0
2026-08-05T02:06:47.450665+00:00,a55a2582100014ad03cc0020000400410028002400000cec00000001000100330001000100010000,5293,972,32,4,65,40,36,0,3308,0,1,1,51,1,1,1,0
2026-08-05T02:06:47.952553+00:00,a55a2582100014ad03cc0021000400410028002400000ced00000001000100340001000100010000,5293,972,33,4,65,40,36,0,3309,0,1,1,52,1,1,1,0
2026-08-05T02:06:48.554932+00:00,a55a2582100014ad03c50022000400410028002400000ced00000001000100350001000100010000,5293,965,34,4,65,40,36,0,3309,0,1,1,53,1,1,1,0
2026-08-05T02:06:49.157042+00:00,a55a2582100014ad03cc0023000400410028002400000ced00000001000100330001000100010000,5293,972,35,4,65,40,36,0,3309,0,1,1,51,1,1,1,0
2026-08-05T02:06:49.658973+00:00,a55a2582100014ad03cc0024000400400028002400000cec00000001000100340001000100010000,5293,972,36,4,64,40,36,0,3308,0,1,1,52,1,1,1,0
2026-08-05T02:06:50.261185+00:00,a55a2582100014ad03c50025000400400028002400000ced00000001000100350001000100010000,5293,965,37,4,64,40,36,0,3309,0,1,1,53,1,1,1,0
2026-08-05T02:06:50.863298+00:00,a55a2582100014ad03c80026000400400028002400000ced00000001000100330001000100010000,5293,968,38,4,64,40,36,0,3309,0,1,1,51,1,1,1,0
2026-08-05T02:06:51.365130+00:00,a55a2582100014ae03c80027000400400028002400000ced00000001000100340001000100010000,5294,968,39,4,64,40,36,0,3309,0,1,1,52,1,1,1,0
2026-08-05T02:06:51.967386+00:00,a55a2582100014ad03c50028000400400028002400000ced00000001000100350001000100010000,5293,965,40,4,64,40,36,0,3309,0,1,1,53,1,1,1,0
2026-08-05T02:06:52.569702+00:00,a55a2582100014ad03c50029000400400028002400000ced00000001000100330001000100010000,5293,965,41,4,64,40,36,0,3309,0,1,1,51,1,1,1,0
2026-08-05T02:06:53.071527+00:00,a55a2582100014ad03c5001f000400400028002400000ced00000001000100340001000100010000,5293,965,31,4,64,40,36,0,3309,0,1,1,52,1,1,1,0
2026-08-05T02:06:53.673774+00:00,a55a2582100014ae03c80020000400400028002400000ced00000001000100350001000100010000,5294,968,32,4,64,40,36,0,3309,0,1,1,53,1,1,1,0
2026-08-05T02:06:54.275984+00:00,a55a2582100014ae03c80021000400400028002400000ced00000001000100330001000100010000,5294,968,33,4,64,40,36,0,3309,0,1,1,51,1,1,1,0
2026-08-05T02:06:54.777947+00:00,a55a2582100014af03c80022000400410028002400000ced00000001000100340001000100010000,5295,968,34,4,65,40,36,0,3309,0,1,1,52,1,1,1,0
2026-08-05T02:06:55.380188+00:00,a55a2582100014ae03c80023000400410028002500000ced00000001000100350001000100010000,5294,968,35,4,65,40,37,0,3309,0,1,1,53,1,1,1,0
2026-08-05T02:06:55.982385+00:00,a55a2582100014af03c80024000400410028002400000cee00000001000100330001000100010000,5295,968,36,4,65,40,36,0,3310,0,1,1,51,1,1,1,0
2026-08-05T02:06:56.484590+00:00,a55a2582100014af03c80025000400410028002400000cee00000001000100340001000100010000,5295,968,37,4,65,40,36,0,3310,0,1,1,52,1,1,1,0
2026-08-05T02:06:57.086809+00:00,a55a2582100014af03cc0026000400410028002500000cee00000001000100350001000100010000,5295,972,38,4,65,40,37,0,3310,0,1,1,53,1,1,1,0
2026-08-05T02:06:57.673644+00:00,a55a2582100014af03c80027000400410028002500000cee00000001000100330001000100010000,5295,968,39,4,65,40,37,0,3310,0,1,1,51,1,1,1,0
2026-08-05T02:06:58.275878+00:00,a55a2582100014af03c80028000400410028002500000cee00000001000100340001000100010000,5295,968,40,4,65,40,37,0,3310,0,1,1,52,1,1,1,0
2026-08-05T02:06:58.777954+00:00,a55a2582100014af03cc0029000400410028002400000cee00000001000100350001000100010000,5295,972,41,4,65,40,36,0,3310,0,1,1,53,1,1,1,0
2026-08-05T02:06:59.380236+00:00,a55a2582100014af03c8001f000400410028002400000cee00000001000100330001000100010000,5295,968,31,4,65,40,36,0,3310,0,1,1,51,1,1,1,0
2026-08-05T02:06:59.982435+00:00,a55a2582100014b003c800200004003f0028002400000cee00000001000100340001000100010000,5296,968,32,4,63,40,36,0,3310,0,1,1,52,1,1,1,0
2026-08-05T02:07:00.484587+00:00,a55a2582100014af03cc00210004003f0028002400000cee00000001000100350001000100010000,5295,972,33,4,63,40,36,0,3310,0,1,1,53,1,1,1,0
2026-08-05T02:07:01.086728+00:00,a55a2582100014b003cc00220004003f0028002400000cee00000001000100330001000100010000,5296,972,34,4,63,40,36,0,3310,0,1,1,51,1,1,1,0
2026-08-05T02:07:01.688830+00:00,a55a2582100014b003cc00230004003f0028002400000cee00000001000100340001000100010000,5296,972,35,4,63,40,36,0,3310,0,1,1,52,1,1,1,0
2026-08-05T02:07:02.190650+00:00,a55a2582100014b003c800240004003f0028002400000cee00000001000100350001000100010000,5296,968,36,4,63,40,36,0,3310,0,1,1,53,1,1,1,0
2026-08-05T02:07:02.793007+00:00,a55a2582100014b003c800250004003f0028002400000cee00000001000100330001000100010000,5296,968,37,4,63,40,36,0,3310,0,1,1,51,1,1,1,0
2026-08-05T02:07:03.395202+00:00,a55a2582100014b003c800260004003f0028002400000cee00000001000100340001000100010000,5296,968,38,4,63,40,36,0,3310,0,1,1,52,1,1,1,0
2026-08-05T02:07:03.897103+00:00,a55a2582100014b003c500270004003f0028002400000cee00000001000100350001000100010000,5296,965,39,4,63,40,36,0,3310,0,1,1,53,1,1,1,0
2026-08-05T02:07:04.499499+00:00,a55a2582100014b003c800280004003f0028002500000cee00000001000100330001000100010000,5296,968,40,4,63,40,37,0,3310,0,1,1,51,1,1,1,0
2026-08-05T02:07:05.101741+00:00,a55a2582100014b003c800290004003f0028002500000cee00000001000100340001000100010000,5296,968,41,4,63,40,37,0,3310,0,1,1,52,1,1,1,0
2026-08-05T02:07:05.603604+00:00,a55a2582100014b103cc001f000400430028002400000cef00000001000100350001000100010000,5297,972,31,4,67,40,36,0,3311,0,1,1,53,1,1,1,0
2026-08-05T02:07:06.205825+00:00,a55a2582100014b003cc0020000400430028002400000cef00000001000100330001000100010000,5296,972,32,4,67,40,36,0,3311,0,1,1,51,1,1,1,0
2026-08-05T02:07:06.808077+00:00,a55a2582100014b003cc0021000400430028002400000cee00000001000100340001000100010000,5296,972,33,4,67,40,36,0,3310,0,1,1,52,1,1,1,0
2026-08-05T02:07:07.309981+00:00,a55a2582100014b003cc0022000400430028002400000cee00000001000100350001000100010000,5296,972,34,4,67,40,36,0,3310,0,1,1,53,1,1,1,0
2026-08-05T02:07:07.895951+00:00,a55a2582100014b003cc0023000400430028002400000cef00000001000100330001000100010000,5296,972,35,4,67,40,36,0,3311,0,1,1,51,1,1,1,0
2026-08-05T02:07:08.498239+00:00,a55a2582100014b003c80024000400430028002400000cee00000001000100340001000100010000,5296,968,36,4,67,40,36,0,3310,0,1,1,52,1,1,1,0
2026-08-05T02:07:09.100422+00:00,a55a2582100014b103c80025000400430028002400000cef00000001000100350001000100010000,5297,968,37,4,67,40,36,0,3311,0,1,1,53,1,1,1,0
2026-08-05T02:07:09.602293+00:00,a55a2582100014b103c80026000400430028002400000cef00000001000100330001000100010000,5297,968,38,4,67,40,36,0,3311,0,1,1,51,1,1,1,0
2026-08-05T02:07:10.204523+00:00,a55a2582100014b003c50027000400430028002500000cee00000001000100340001000100010000,5296,965,39,4,67,40,37,0,3310,0,1,1,52,1,1,1,0
2026-08-05T02:07:10.806915+00:00,a55a2582100014b103c80028000400410028002400000cef00000001000100350001000100010000,5297,968,40,4,65,40,36,0,3311,0,1,1,53,1,1,1,0
2026-08-05T02:07:11.308718+00:00,a55a2582100014b103c80029000400410028002400000cef00000001000100330001000100010000,5297,968,41,4,65,40,36,0,3311,0,1,1,51,1,1,1,0
2026-08-05T02:07:11.910826+00:00,a55a2582100014b103c5001f000400410028002500000cef00000001000100340001000100010000,5297,965,31,4,65,40,37,0,3311,0,1,1,52,1,1,1,0
2026-08-05T02:07:12.513150+00:00,a55a2582100014b103c80020000400410028002500000cef00000001000100350001000100010000,5297,968,32,4,65,40,37,0,3311,0,1,1,53,1,1,1,0
2026-08-05T02:07:13.015056+00:00,a55a2582100014b003c80021000400410028002500000cef00000001000100330001000100010000,5296,968,33,4,65,40,37,0,3311,0,1,1,51,1,1,1,0
2026-08-05T02:07:13.617352+00:00,a55a2582100014b103c80022000400410028002400000cef00000001000100340001000100010000,5297,968,34,4,65,40,36,0,3311,0,1,1,52,1,1,1,0
2026-08-05T02:07:14.219451+00:00,a55a2582100014b203c50023000400410028002500000cef00000001000100350001000100010000,5298,965,35,4,65,40,37,0,3311,0,1,1,53,1,1,1,0
2026-08-05T02:07:14.721432+00:00,a55a2582100014b103c50024000400410028002500000cef00000001000100330001000100010000,5297,965,36,4,65,40,37,0,3311,0,1,1,51,1,1,1,0
2026-08-05T02:07:15.323692+00:00,a55a2582100014b103cf0025000400410028002400000cef00000001000100340001000100010000,5297,975,37,4,65,40,36,0,3311,0,1,1,52,1,1,1,0
2026-08-05T02:07:15.925765+00:00,a55a2582100014b103c80026000400400028002500000cef00000001000100350001000100010000,5297,968,38,4,64,40,37,0,3311,0,1,1,53,1,1,1,0
2026-08-05T02:07:16.427730+00:00,a55a2582100014b103c80027000400400028002500000cef00000001000100330001000100010000,5297,968,39,4,64,40,37,0,3311,0,1,1,51,1,1,1,0
2026-08-05T02:07:17.029959+00:00,a55a2582100014b103c80028000500400028002400000cef00000001000100340001000100010000,5297,968,40,5,64,40,36,0,3311,0,1,1,52,1,1,1,0
2026-08-05T02:07:17.615923+00:00,a55a2582100014a503c80029000500400028002500000ce700000001000100350001000100010000,5285,968,41,5,64,40,37,0,3303,0,1,1,53,1,1,1,0
2026-08-05T02:07:18.217922+00:00,a55a2582100014a903c8001f000500400028002500000cea00000001000100330001000100010000,5289,968,31,5,64,40,37,0,3306,0,1,1,51,1,1,1,0
2026-08-05T02:07:18.719784+00:00,a55a2582100014ac03510020000500400029002500000cec00000001000100340001000100010000,5292,849,32,5,64,41,37,0,3308,0,1,1,52,1,1,1,0
2026-08-05T02:07:19.321926+00:00,a55a2582100014af03920021000500400029002400000cee00000001000100350001000100010000,5295,914,33,5,64,41,36,0,3310,0,1,1,53,1,1,1,0
2026-08-05T02:07:19.924161+00:00,a55a2582100014b103920022000500400029002400000cef00000001000100330001000100010000,5297,914,34,5,64,41,36,0,3311,0,1,1,51,1,1,1,0
2026-08-05T02:07:20.425969+00:00,a55a2582100014b103c80023000500400029002500000cef00000001000100340001000100010000,5297,968,35,5,64,41,37,0,3311,0,1,1,52,1,1,1,0
2026-08-05T02:07:21.028208+00:00,a55a2582100014b103c80024000500400029002400000cef00000001000100350001000100010000,5297,968,36,5,64,41,36,0,3311,0,1,1,53,1,1,1,0
2026-08-05T02:07:21.630285+00:00,a55a2582100014b203c80025000500440029002400000cf000000001000100330001000100010000,5298,968,37,5,68,41,36,0,3312,0,1,1,51,1,1,1,0
2026-08-05T02:07:22.132029+00:00,a55a2582100014b203c80026000500440029002500000cef00000001000100340001000100010000,5298,968,38,5,68,41,37,0,3311,0,1,1,52,1,1,1,0
2026-08-05T02:07:22.734361+00:00,a55a2582100014b103cf0027000500440029002500000cef00000001000100350001000100010000,5297,975,39,5,68,41,37,0,3311,0,1,1,53,1,1,1,0
2026-08-05T02:07:23.336372+00:00,a55a2582100014b203cf0028000500440029002500000cf000000001000100330001000100010000,5298,975,40,5,68,41,37,0,3312,0,1,1,51,1,1,1,0
2026-08-05T02:07:23.838097+00:00,a55a2582100014b203c80029000500440029002500000cf000000001000100340001000100010000,5298,968,41,5,68,41,37,0,3312,0,1,1,52,1,1,1,0
2026-08-05T02:07:24.440313+00:00,a55a2582100014b203c5001f000500440029002500000cef00000001000100350001000100010000,5298,965,31,5,68,41,37,0,3311,0,1,1,53,1,1,1,0
2026-08-05T02:07:25.042487+00:00,a55a2582100014b203c50020000500440029002500000cf000000001000100330001000100010000,5298,965,32,5,68,41,37,0,3312,0,1,1,51,1,1,1,0
2026-08-05T02:07:25.544342+00:00,a55a2582100014b203c80021000500440029002500000cf000000001000100340001000100010000,5298,968,33,5,68,41,37,0,3312,0,1,1,52,1,1,1,0
2026-08-05T02:07:26.146441+00:00,a55a2582100014b303c80022000500440029002500000cf000000001000100350001000100010000,5299,968,34,5,68,41,37,0,3312,0,1,1,53,1,1,1,0
2026-08-05T02:07:26.748703+00:00,a55a2582100014b303c80023000500410029002500000cf000000001000100330001000100010000,5299,968,35,5,65,41,37,0,3312,0,1,1,51,1,1,1,0
2026-08-05T02:07:27.250504+00:00,a55a2582100014b203c80024000500410029002500000cf000000001000100340001000100010000,5298,968,36,5,65,41,37,0,3312,0,1,1,52,1,1,1,0
2026-08-05T02:07:27.837153+00:00,a55a2582100014b303cc0025000500410029002500000cf000000001000100350001000100010000,5299,972,37,5,65,41,37,0,3312,0,1,1,53,1,1,1,0
2026-08-05T02:07:28.439408+00:00,a55a2582100014b303cc0026000500410029002500000cf000000001000100330001000100010000,5299,972,38,5,65,41,37,0,3312,0,1,1,51,1,1,1,0
2026-08-05T02:07:28.941373+00:00,a55a2582100014b303c80027000500410029002500000cf000000001000100340001000100010000,5299,968,39,5,65,41,37,0,3312,0,1,1,52,1,1,1,0
2026-08-05T02:07:29.543820+00:00,a55a2582100014b303cc0028000500410029002400000cf000000001000100350001000100010000,5299,972,40,5,65,41,36,0,3312,0,1,1,53,1,1,1,0
2026-08-05T02:07:30.146066+00:00,a55a2582100014b303cc0029000500410029002400000cf000000001000100330001000100010000,5299,972,41,5,65,41,36,0,3312,0,1,1,51,1,1,1,0
2026-08-05T02:07:30.748373+00:00,a55a2582100014b303c8001f000500410029002500000cf000000001000100340001000100010000,5299,968,31,5,65,41,37,0,3312,0,1,1,52,1,1,1,0
2026-08-05T02:07:31.250244+00:00,a55a2582100014b303cc0020000500410029002500000cf000000001000100350001000100010000,5299,972,32,5,65,41,37,0,3312,0,1,1,53,1,1,1,0
2026-08-05T02:07:31.852540+00:00,a55a2582100014b303cc0021000500410029002500000cf000000001000100330001000100010000,5299,972,33,5,65,41,37,0,3312,0,1,1,51,1,1,1,0
2026-08-05T02:07:32.454804+00:00,a55a2582100014b203cf0022000500410029002500000cf000000001000100340001000100010000,5298,975,34,5,65,41,37,0,3312,0,1,1,52,1,1,1,0
2026-08-05T02:07:32.956976+00:00,a55a2582100014b303c20023000500410029002500000cf000000001000100350001000100010000,5299,962,35,5,65,41,37,0,3312,0,1,1,53,1,1,1,0
2026-08-05T02:07:33.559156+00:00,a55a2582100014b303c20024000500410029002500000cf000000001000100330001000100010000,5299,962,36,5,65,41,37,0,3312,0,1,1,51,1,1,1,0
2026-08-05T02:07:34.161421+00:00,a55a2582100014b303cf0025000500410029002500000cf000000001000100340001000100010000,5299,975,37,5,65,41,37,0,3312,0,1,1,52,1,1,1,0
2026-08-05T02:07:34.663241+00:00,a55a2582100014b303cf0026000500410029002500000cf000000001000100350001000100010000,5299,975,38,5,65,41,37,0,3312,0,1,1,53,1,1,1,0
2026-08-05T02:07:35.265661+00:00,a55a2582100014b303c20027000500410029002500000cf000000001000100330001000100010000,5299,962,39,5,65,41,37,0,3312,0,1,1,51,1,1,1,0
2026-08-05T02:07:35.867844+00:00,a55a2582100014b303c80028000500410029002500000cf000000001000100340001000100010000,5299,968,40,5,65,41,37,0,3312,0,1,1,52,1,1,1,0
2026-08-05T02:07:36.369768+00:00,a55a2582100014b303c80029000500410029002500000cf000000001000100350001000100010000,5299,968,41,5,65,41,37,0,3312,0,1,1,53,1,1,1,0
2026-08-05T02:07:36.971958+00:00,a55a2582100014b303c8001f000500430029002500000cf000000001000100330001000100010000,5299,968,31,5,67,41,37,0,3312,0,1,1,51,1,1,1,0
2026-08-05T02:07:37.557522+00:00,a55a2582100014b303c80020000500430029002500000cf000000001000100340001000100010000,5299,968,32,5,67,41,37,0,3312,0,1,1,52,1,1,1,0
2026-08-05T02:07:38.059360+00:00,a55a2582100014b303c80021000500430029002500000cf000000001000100350001000100010000,5299,968,33,5,67,41,37,0,3312,0,1,1,53,1,1,1,0
2026-08-05T02:07:38.661435+00:00,a55a2582100014b303c50022000500430029002500000cf000000001000100330001000100010000,5299,965,34,5,67,41,37,0,3312,0,1,1,51,1,1,1,0
2026-08-05T02:07:39.263688+00:00,a55a2582100014b303c80023000500430029002500000cf000000001000100340001000100010000,5299,968,35,5,67,41,37,0,3312,0,1,1,52,1,1,1,0
2026-08-05T02:07:39.865795+00:00,a55a2582100014b303c80024000500430029002500000cf000000001000100350001000100010000,5299,968,36,5,67,41,37,0,3312,0,1,1,53,1,1,1,0
2026-08-05T02:07:40.367603+00:00,a55a2582100014b303c80025000500430029002500000cf000000001000100330001000100010000,5299,968,37,5,67,41,37,0,3312,0,1,1,51,1,1,1,0
2026-08-05T02:07:40.969943+00:00,a55a2582100014b303c50026000500430029002500000cf000000001000100340001000100010000,5299,965,38,5,67,41,37,0,3312,0,1,1,52,1,1,1,0
2026-08-05T02:07:41.572100+00:00,a55a2582100014b303c50027000500430029002500000cf000000001000100350001000100010000,5299,965,39,5,67,41,37,0,3312,0,1,1,53,1,1,1,0
